nome,site,email,telefone,estado,cidade,origem
CONSTRUTORA ELDORADO LTDA,http://www.construtoraeldorado.com.br,rh02@eldorado.eng.br,551563814684; 551780782783; 5526277211348,PE,Recife,prospeccao_inicial_jun2026
Construtora e Incorporadora Dalposso,http://www.dalposso.com.br,rh@dalposso.com.br,,RS,Tapejara,prospeccao_inicial_jun2026
Construtora Abapan,http://www.abapan.com.br,ricardo@abapan.com.br,554532244843,PR,Cascavel,prospeccao_inicial_jun2026
CBC Construtora Base e Comércio.,http://www.cbcconstrutora.com.br,rodrigo@cbcconstrutora.com.br,552732509006; 552732280100,ES,Carapina,prospeccao_inicial_jun2026
Construtora Certa,http://www.construtoracerta.com.br,sac@certaengenharia.com.br,558432062999; 5584124423639,RN,Natal,prospeccao_inicial_jun2026
Construtora Certa,http://www.construtoracerta.com.br,sac@construtoracerta.com.br,558432062999; 5584124423639,RN,Natal,prospeccao_inicial_jun2026
Construtora Fernandes Maciel,http://www.fernandesmaciel.com.br,sac@fernandesmaciel.com.br,552126215600; 552126133752; 552136200101,RJ,Niterói,prospeccao_inicial_jun2026
Construtora Fontanive,http://www.fontanive.com.br,sac@fontanive.com.br,554132621010,PR,Curitiba,prospeccao_inicial_jun2026
Construtora Saimel,http://www.saimel.com.br,saimel@saimel.com.br,5521971404058; 552125766792,RJ,Rio de Janeiro,prospeccao_inicial_jun2026
Construtora Entre os Rios Ltda,http://www.entreosrios.com.br,suprimentos@entreosrios.com.br,552125953838; 552125955959,RJ,Rio de Janeiro,prospeccao_inicial_jun2026
Construtora e Incorporadora JCL Ltda,http://www.jlc.com.br,tower@3x.png,5547997150150,SC,Itapema,prospeccao_inicial_jun2026
Construtora Araújo Lima,http://www.araujolima.com,vendas@araujolima.com,5531984951360; 553133036700,MG,Belo Horizonte,prospeccao_inicial_jun2026
Construtora e Incorporadora Colúmbia,http://www.ci-columbia.com.br,vendas@cicolumbia.com.br,,RS,Esteio,prospeccao_inicial_jun2026
Conepura Construtora Incorporadora,http://www.conepura.com.br,vendas@conepura.com.br,551239416810; 551239416833,SP,São José dos Campos,prospeccao_inicial_jun2026
Construtora e Incorporadora Dalposso,http://www.dalposso.com.br,vendas@dalposso.com.br,,RS,Tapejara,prospeccao_inicial_jun2026
Construtora Dib e Dib,http://www.dibdib.com.br,vendas@dibdib.com.br,5551995755027,RS,Porto Alegre,prospeccao_inicial_jun2026
Tuma Construtora e Incorporadora,http://www.tmaconstrutora.com.br,vendas@tmaconstrutora.com.br,5527992393968; 552733141491; 552733141177,ES,Vitória,prospeccao_inicial_jun2026
CBC Construtora Base e Comércio.,http://www.cbcconstrutora.com.br,waldir@cbcconstrutora.com.br,552732509006; 552732280100,ES,Carapina,prospeccao_inicial_jun2026
